folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,procampo,mesproc,progan,mesprogan,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
3103331708,1,3,2,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,7200, ,2, , , , , , , , , , , , ,2,4,9000,0,0,3200,2213.11,0,0,786.88,1425.24,0
3103331709,1,2,1,5,1,1,2, , , , , , , , ,6,2,0,2,0, , ,2,0,2,0, , ,1120,220,2, , , , , , , , , , , , ,2,4,420,3076,0,5077,103.27,756.39,0,1248.44,0,386.55
3103331711,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,2500,2, , , , , , , , , , , , ,2,4,500,13710,0,2500,122.95,3371.31,0,614.75,2877.04,0
3103365015,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,116000,60000,2, , , , , , , , , , , , ,2,4,0,0,0,1100,0,0,0,269.02,0,267.06
3103365623,1,1,1,4,1, ,2, , , , , , , , ,1,1,1,0,1,1,0,0, , ,0, , , ,7020,2, , , , , , , , , , , , ,2,4,0,100,0,9020,0,24.59,0,2218.03,0,2192.45
3103365623,1,1,1,5,1,2,2, , , , , , , , ,2,1,1,0,1,1,0,0, , ,0, , ,140000,9000,2, , , , , , , , , , ,3000,2,2,4,51000,0,0,21000,12540.98,0,0,5163.93,7377.04,0
3103365803,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,500,1000,2, , , , , , , , , , , , ,2,4,0,2580,0,0,0,634.42,0,0,634.42,0
3103365803,1,3,2,4,1, ,2, , , , , , , , ,6,3,3,0,0, , ,0, , ,3,3,0, ,1500,1, , , , , , , ,50, , , , ,2,4,0,1650,0,160,0,405.73,0,39.34,365.9,0
3103365805,1,1,1,5,1,1,2, , , , , , , , ,2,1,1,0,1,1,0,0, , ,0, , ,135000,80000,1, , , , ,26000, , , , , ,6000,8,2,4,92750,700,0,85380,22807.37,172.13,0,20995.08,1982.95,0
3103427216,1,1,2,4,1, ,2, , , , , , , , ,4,0, , , , , , , , , , , , ,3000,2, , , , , , , , , , , , ,2,4,845,3675,0,650,210.08,913.67,0,161.6,960.66,0
3103427216,1,2,1,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
3103427216,1,4,1,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,1920,960,0,44,477.34,238.67,0,10.93,704.08,0
3103427218,1,1,1,4,1, ,2, , , , , , , , ,7,1,1,0,0, , ,1,1,0,0, , , ,5000,2, , , , , , , , ,3000,6, , ,2,4,700,1960,0,1100,174.03,487.29,0,273.48,387.84,0
3103427218,1,2,2,5,1,1,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,670, ,2, , , , , , , , , , , , ,2,4,0,798,0,500,0,198.39,0,124.3,71.6,0
3103427520,1,2,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,440,300,2, , , , , , , , , , , , ,2,4,4200,1700,0,14400,1027.17,415.76,0,3521.73,0,2077.82
3103427521,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , , , ,2, , , , , , , , ,6000,3, , ,2,4,10050,700,0,2000,2457.88,171.19,0,489.13,2139.45,0
3103427521,1,1,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,1000,420,0,9050,244.56,102.71,0,2213.31,0,1863.58
3103427523,1,2,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,256,0,1825,0,62.6,0,446.33,0,381.52
3103427524,1,2,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,4830,225,2, , , , , , , , , , , , ,2,4,8049,5990,0,13104,1968.5,1464.94,0,3204.78,225.97,0
3103427602,1,1,1,4,1, ,2, , , , , , , , ,2,2,2,0,2,2,0,0, , ,0, , , , ,1, , , , , , , , ,2800,5, , ,2,4,0,5400,0,2320,0,1327.86,0,570.49,755.4,0
3103427602,1,2,1,5,1,2,2, , , , , , , , ,2,0, , , , , , , , , , , ,1400, ,2, , , , , , , , , , , , ,2,4,4200,0,0,1300,1032.78,0,0,319.67,711.14,0
3103427605,1,1,1,4,1, ,2, , , , , , , , ,2,1,1,0,1,1,0,0, , ,0, , , , ,2, , , , , , , , ,3200,5, , ,2,4,0,7500,0,1000,0,1844.26,0,245.9,1596.39,0
3103427605,1,1,1,5,1,2,2, , , , , , , , ,2,0, , , , , , , , , , , ,10000, ,2, , , , , , , , , , ,1500,5,2,4,8000,0,0,2100,1967.21,0,0,516.39,1448.85,0
3103427605,1,2,1,5,1,2,2, , , , , , , , ,2,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,1800,3000,0,2350,442.62,737.7,0,577.86,601.96,0
3103427709,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , ,2400,1200,2, , , , , , , , ,4000,6, , ,2,4,0,300,0,430,0,73.77,0,105.73,0,29.5
3103427710,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , ,2000,6, , ,2,4,0,5625,0,0,0,1383.19,0,0,1380.98,0
3103427711,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,150,2, , , , , , , , , , , , ,2,4,0,1050,0,0,0,258.19,0,0,256.72,0
3103427712,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , ,3000,6, , ,2,4,0,1560,0,0,0,383.6,0,0,383.6,0
3103447305,1,2,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,2000,2, , , , , , , , ,4800,6, , ,2,4,0,1345,0,1230,0,328.94,0,300.81,26.41,0
3103447305,1,2,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , , ,1500,2, , , , , , , , , , , , ,2,4,0,0,0,2160,0,0,0,528.26,0,528.26
3103447306,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,268,2, , , , , , , , , , , , ,2,4,0,281,0,0,0,68.72,0,0,67.49,0
3103447306,1,2,2,7,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,1920,2880,0,96,469.56,704.34,0,23.47,1150.43,0
3103447419,1,1,1,4,2,1,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,0,0,500,0,0,0,122.28,0,120.32
3103447813,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,6400,9200,2, , , , , , , , , , , , ,2,4,20400,15144,0,8240,5016.39,3723.93,0,2026.22,6713.11,0
3103447813,1,1,2,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,28620,1908,0,6000,7037.7,469.18,0,1475.4,6031.47,0
3103447908,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,4600,750,2, , , , , , , , , , , , ,2,4,3000,1046,0,5165,733.69,255.81,0,1263.17,0,272.93
3103447909,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,500,10000,2, , , , , , , , , , , , ,2,4,0,14875,0,350,0,3637.9,0,85.59,3551.08,0
3103447909,1,3,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,1620,1656,2, , , , , , , , , , , , ,2,4,0,5819,0,712,0,1423.12,0,174.13,1247.28,0
3103447910,1,1,1,5,1,1,2, , , , , , , , ,2,1,1,0,1,1,0,0, , ,0, , ,6000, ,2, , , , , , , , , , , , ,2,4,1575,175,0,21050,385.19,42.79,0,5148.09,0,4719.13
3103488015,1,3,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,20000,2, , , , , , , , , , , , ,2,4,36000,0,0,13500,8804.34,0,0,3301.63,5502.71,0
3103488016,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,15000,2, , , , , , , , , , , , ,2,4,89640,120,0,20400,21922.82,29.34,0,4989.13,16963.04,0
3103488408,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,350, ,2, , , , , , , , , , , , ,2,4,0,1600,0,400,0,391.3,0,97.82,293.47,0
3103488802,1,1,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,1750,2, , , , , , , , , , , , ,2,4,53500,1500,0,3100,13155.73,368.85,0,762.29,12762.29,0
3103488804,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,7000,2, , , , , , , , , , , , ,2,4,177680,0,0,136200,43691.8,0,0,33491.8,10198.03,0
3103633001,1,1,1,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,108, ,2, , , , , , , , , , , , ,2,4,5076,0,0,900,1241.41,0,0,220.1,1021.3,0
3103633003,1,1,1,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,180, ,2, , , , , , , , , , , , ,2,4,1740,0,0,200,425.54,0,0,48.91,375.65,0
3103633219,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,375,2, , , , , , , , , , , , ,2,4,375,0,0,160,93.23,0,0,39.77,50.71,0
3103633219,1,1,2,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,7300,96,2, , , , , , , , , , , , ,2,4,12300,5000,0,13287,3058.01,1243.09,0,3303.39,996.46,0
3103633220,1,2,1,5,1,1,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,1200, ,2, , , , , , , , , , , , ,2,4,0,5058,43,5600,0,1257.51,10.69,1392.26,0,122.32
3103633222,1,2,1,5,1,1,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,840, ,1, , , , , , ,600, , , , , ,2,4,0,2003,0,1205,0,497.98,0,299.58,196.9,0
3103633610,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,17000,20000,2, , , , , , , , ,90,6,8000,7,2,4,20000,0,0,16100,4918.03,0,0,3959.01,959.01,0
3103633610,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,2500,2, , , , , , , , ,90,6, , ,2,4,1290,0,0,960,317.21,0,0,236.06,79.67,0
3103633610,1,2,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,720,2, , , , , , , , , , , , ,2,4,2016,0,0,360,495.73,0,0,88.52,407.21,0
3103651303,1,2,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , , ,500,2, , , , , , , , , , , , ,2,4,0,0,0,1500,0,0,0,366.84,0,366.84
3103651304,1,2,2,4,1, ,2, , , , , , , , ,7,0, , , , , , , , , , , , ,400,2, , , , , , , , , , , , ,2,4,0,1300,0,0,0,317.93,0,0,316.95,0
3103651305,1,1,1,4,1, ,2, , , , , , , , ,6,3,3,0,2,2,0,1,1,0,0, , , ,9000,2, , , , , , , , ,12000,6, , ,2,4,36990,6790,0,53250,9046.46,1660.59,0,13023.09,0,2315.54
3103651305,1,1,1,5,1,2,2, , , , , , , , ,6,2,2,0,2,2,0,0, , ,0, , ,72000, ,2, , , , , , , , , , , , ,2,4,72000,0,0,23200,17608.69,0,0,5673.91,11932.82,0
3103651305,1,2,1,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , ,3608,3608,2, , , , , , , , , , , , ,2,4,0,15700,0,4947,0,3839.67,0,1209.86,2629.56,0
3103651419,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,320,2, , , , , , , , , , , , ,2,4,1440,444,0,176,352.17,108.58,0,43.04,416.73,0
3103651421,1,1,2,4,1, ,2, , , , , , , , ,1,1,0,1,0, , ,1,0,1,0, , , , ,2, , , , , , , , , , , , ,2,4,2960,183,0,845,723.91,44.75,0,206.65,560.54,0
3103651422,1,1,1,4,1, ,2, , , , , , , , ,5,0, , , , , , , , , , , , ,4000,2, , , , , , , , , , , , ,2,4,113235,1946,0,18555,27693.34,475.92,0,4537.9,23630.86,0
3103651815,1,1,1,4,1, ,2, , , , , , , , ,1,4,1,3,0, , ,4,1,3,0, , , ,50000,2, , , , , , , , ,2900,6, , ,2,4,14600,920,0,2050,3590.16,226.22,0,504.09,3310.81,0
3103651816,1,2,2,4,1, ,2, , , , , , , , ,1,1,0,1,0, , ,1,0,1,0, , , ,4000,2, , , , , , , , , , , , ,2,4,80,650,0,185,19.67,159.83,0,45.49,132.78,0
3103651816,1,5,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,6000,2, , , , , , , , , , , , ,2,4,1110,0,0,900,272.95,0,0,221.31,50.16,0
3103651817,1,4,1,4,1, ,2, , , , , , , , ,1,1,1,0,1,1,0,0, , ,0, , , ,17000,2, , , , , , , , , , , , ,2,4,14200,2590,0,6300,3491.8,636.88,0,1549.18,2579.01,0
3103651909,1,1,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , ,3060,600,1, , , , ,960, , , , , , , ,2,4,100895,345,0,16100,24675.4,84.37,0,3937.49,20822.28,0
3103651912,1,2,1,5,1,1,2, , , , , , , , ,7,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,96,0,540,0,23.47,0,132.06,0,108.58
3103653003,1,1,1,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,39168,0,0,600,9579.13,0,0,146.73,9432.39,0
3103653219,1,2,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , , ,900,2, , , , , , , , , , , , ,2,4,1600,0,0,2900,397.79,0,0,720.99,0,322.2
3103653220,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,200,1500,2, , , , , , , , ,2100,8, , ,2,4,33710,0,0,2450,8380.93,0,0,609.11,7771.82,0
3103653220,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,225, ,2, , , , , , , , , , , , ,2,4,0,1036,0,200,0,257.56,0,49.72,205.85,0
3103653221,1,2,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,1250,8000,2, , , , , , , , , , , , ,2,4,10500,0,0,8360,2610.49,0,0,2078.45,531.04,0
3103653222,1,1,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,30,2, , , , , , , , , , , , ,2,4,3000,100,0,0,745.85,24.86,0,0,769.72,0
3103653222,1,2,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,2450, ,2, , , , , , , , , , , , ,2,4,700,700,0,1935,174.03,174.03,0,481.07,0,131.27
3103653223,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,0, , ,1,1,0,405,300,2, , , , , , , , , , , , ,2,4,97800,0,0,4650,24314.91,0,0,1156.07,23157.34,0
3103653224,1,1,2,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,200,2, , , , , , , , ,3200,7, , ,2,4,0,500,0,0,0,124.3,0,0,122.32,0
3103653224,1,2,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,300, ,2, , , , , , , , , , , , ,2,4,0,1188,0,1000,0,295.35,0,248.61,44.75,0
3103653609,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,600,2100,2, , , , , , , , , , , , ,2,4,1752,2840,0,1440,430.81,698.36,0,354.09,773.11,0
3103653612,1,2,2,4,1, ,2, , , , , , , , ,7,0, , , , , , , , , , , , ,3500,2, , , , , , , , ,1300,8, , ,2,4,0,500,0,3150,0,122.95,0,774.59,0,649.18
3103653713,1,5,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,350, ,2, , , , , , , , , , , , ,2,4,54,2490,0,2304,13.27,612.29,0,566.55,59.01,0
3103653715,1,1,2,4,1, ,2, , , , , , , , ,6,2,1,1,0, , ,1,0,1,1,1,0, , ,2, , , , , , , , , , , , ,2,4,42800,196,0,20200,10524.59,48.19,0,4967.21,5603.6,0
3103653715,1,1,2,5,1,2,2, , , , , , , , ,6,2,1,1,1,1,0,1,0,1,0, , ,53200,16000,2, , , , , , , , , , ,4500,4,2,4,79800,0,0,61500,19622.95,0,0,15122.95,4499.99,0
3103653718,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,2700,50,2, , , , , , , , , , , , ,2,4,0,1870,0,8544,0,459.83,0,2100.98,0,1640.65
3103714207,1,1,2,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , ,650,2000,2, , , , , , , , , , , , ,2,4,6470,2310,0,2430,1608.56,574.3,0,604.14,1578.23,0
3103714208,1,1,1,7,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,120, ,2, , , , , , , , , , , , ,2,4,16200,720,0,1880,4027.62,179,0,467.4,3738.23,0
3103714208,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,1120,334,2, , , , , , , , , , , , ,2,4,530,4480,0,4400,131.76,1113.81,0,1093.92,149.17,0
3103714212,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,400,500,2, , , , , , , , , , , , ,2,4,0,1124,0,203,0,279.44,0,50.46,226.74,0
3103714320,1,3,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,50,250,2, , , , , , , , , , , , ,2,4,4490,380,0,50,1098.09,92.93,0,12.22,1176.84,0
3103714320,1,3,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,2700, ,2, , , , , , , , , , , , ,2,4,4320,1080,0,4700,1056.52,264.13,0,1149.45,170.21,0
3103714321,1,2,2,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,280,2, , , , , , , , , , , , ,2,4,0,120,0,0,0,29.34,0,0,29.34,0
3103714514,1,1,2,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,70,120,2, , , , , , , , , , , , ,2,4,345,2415,0,0,84.37,590.62,0,0,674.99,0
3103714515,1,2,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,500, ,2, , , , , , , , , , , , ,2,4,0,172,0,0,0,42.06,0,0,41.08,0
3103714516,1,2,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,200,750,2, , , , , , , , , , , , ,2,4,0,490,0,0,0,119.83,0,0,117.39,0
3103714517,1,2,2,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,96,150,2, , , , , , , , , , , , ,2,4,0,118,0,0,0,28.85,0,0,26.41,0
3103723402,1,1,2,4,1, ,2, , , , , , , , ,7,1,0,1,0, , ,1,0,1,0, , , , ,2, , , , , , , , , , , , ,2,4,0,3719,0,0,0,909.53,0,0,906.84,0
3103723402,1,2,1,5,1,1,2, , , , , , , , ,7,1,1,0,0, , ,1,1,0,0, , ,3500, ,2, , , , , , , , , , , , ,2,4,1800,3290,0,4500,440.21,804.61,0,1100.54,143.8,0
3103747022,1,1,2,4,1, ,2, , , , , , , , ,7,0, , , , , , , , , , , , ,50,2, , , , , , , , , , , , ,2,4,0,864,0,120,0,211.3,0,29.34,181.95,0
3103747906,1,2,1,5,1,1,2, , , , , , , , ,5,0, , , , , , , , , , , ,700,100,2, , , , , , , , , , , , ,2,4,1790,2360,0,540,437.77,577.17,0,132.06,880.43,0
3103838603,1,3,2,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,1000,0,0,100,245.9,0,0,24.59,221.31,0
3103843701,1,1,1,9,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,16000,0,570,0,3934.42,0,140.16,3791.8,0
3103843701,1,1,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , , ,500,2, , , , , , , , , , , , ,2,4,0,1380,0,370,0,339.34,0,90.98,247.86,0
3103923307,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,900,2, , , , , , , , , , , , ,2,4,0,1080,0,450,0,264.13,0,110.05,152.6,0
3103923308,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,500,2, , , , , , , , , , , , ,2,4,0,1110,0,250,0,271.46,0,61.14,208.36,0
3103923309,1,1,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,24000, ,2, , , , , , , , , , , , ,2,4,4800,0,120,1280,1173.91,0,29.34,313.04,889.23,0
3103923310,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,10000,2, , , , , , , , , , , , ,2,4,0,7090,0,3350,0,1733.96,0,819.29,912.71,0
3103923310,1,1,2,5,1,1,2, , , , , , , , ,2,0, , , , , , , , , , , ,11880, ,2, , , , , , , , , , , , ,2,4,3960,0,300,400,968.47,0,73.36,97.82,942.06,0
3103923310,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,2400,600,2, , , , , , , , , , , , ,2,4,0,3940,0,2000,0,963.58,0,489.13,472.49,0
3103923311,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,4000,2, , , , , , , , , , , , ,2,4,0,17370,0,1500,0,4248.09,0,366.84,3879.78,0
3103923311,1,1,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,45000, ,2, , , , , , , , , , , , ,2,4,11200,14000,400,2050,2739.13,3423.91,97.82,501.35,5758.04,0
3103923311,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,720,400,2, , , , , , , , , , , , ,2,4,1110,1630,0,1000,271.46,398.64,0,244.56,425.54,0
3103923311,1,5,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,1380, ,2, , , , , , , , , , , , ,2,4,750,2810,0,5760,183.42,687.22,0,1408.69,0,537.06
3103923312,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,100,559,2, , , , , , , , , , , , ,2,4,0,6937,0,4980,0,1696.54,0,1217.93,478.36,0
3103923501,1,1,1,4,1, ,2, , , , , , , , ,6,2,2,0,0, , ,0, , ,2,2,0, ,6000,1, , , , , , , , ,3200,6, , ,2,4,6080,7545,0,1095,1486.95,1845.24,0,267.79,3063.91,0
3103923501,1,1,2,6,1, ,2, , , , , , , , ,5,1,1,0,0, , ,1,1,0,0, , ,150, ,2, , , , , , , , , , , , ,2,4,4350,2550,0,420,1063.85,623.64,0,102.71,1584.78,0
3103923501,1,2,1,5,1,1,2, , , , , , , , ,4,1,1,0,0, , ,1,1,0,0, , ,3640,1600,2, , , , , , , , , , , , ,2,4,1540,2966,0,1776,376.63,725.38,0,434.34,666.19,0
3103923502,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,6500,2, , , , , , , , ,3000,7, , ,2,4,0,5068,0,1768,0,1239.45,0,432.39,807.06,0
3103923502,1,2,1,5,1,1,2, , , , , , , , ,4,1,0,1,0, , ,1,0,1,0, , ,1000,150,2, , , , , , , , , , , , ,2,4,0,1780,0,913,0,435.32,0,223.28,211.3,0
3103923503,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,5000,1, , , , , , , , ,1500,5, , ,2,4,0,5430,0,654,0,1327.98,0,159.94,1168.04,0
3103923503,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,100,200,2, , , , , , , , , , , , ,2,4,250,760,0,282,61.14,185.86,0,68.96,176.08,0
3103923504,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,0, , ,1,1,0, ,16000,2, , , , , , , , ,3200,6, , ,2,4,1125,1880,0,2400,275.13,459.78,0,586.95,146.73,0
3103923504,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,2240,210,2, , , , , , , , , , , , ,2,4,0,4030,0,4250,0,985.59,0,1039.4,0,52.82
3103923505,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,0, , ,1,1,0, ,4500,2, , , , , , , , , , , , ,2,4,0,5003,0,1345,0,1223.55,0,328.94,892.17,0
3103923505,1,1,2,6,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,120, ,2, , , , , , , , , , , , ,2,4,1560,1320,0,235,381.52,322.82,0,57.47,645.65,0
3103923506,1,1,1,4,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , , ,5000,2, , , , , , , , , , , , ,2,4,0,2125,0,370,0,519.7,0,90.48,428.47,0
3103923819,1,2,2,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , , ,2000,2, , , , , , , , , , , , ,2,4,0,0,0,932,0,0,0,229.18,0,227.21
3103923821,1,1,1,4,1, ,2, , , , , , , , ,1,1,1,0,0, , ,1,1,0,0, , , ,15000,2, , , , , , , , ,3000,6, , ,2,4,0,3760,0,1820,0,924.59,0,447.54,475.08,0
3103923821,1,1,2,6,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,2520,3360,0,580,619.67,826.22,0,142.62,1301.31,0
3103923821,1,2,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,480,1710,2, , , , , , , , , , , , ,2,4,1000,4088,0,1792,245.9,1005.24,0,440.65,808.52,0
3103923822,1,1,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,7000,2, , , , , , , , , , , , ,2,4,0,2134,0,1009,0,524.75,0,248.11,274.42,0
3103923822,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,390,860,2, , , , , , , , , , , , ,2,4,0,2030,0,700,0,499.18,0,172.13,324.59,0
3103923823,1,1,1,4,1, ,2, , , , , , , , ,1,2,2,0,0, , ,2,2,0,0, , , ,5000,2, , , , , , , , ,1600,6, , ,2,4,0,2517,0,750,0,618.93,0,184.42,433.77,0
3103923823,1,1,2,6,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,10080,3360,0,555,2478.68,826.22,0,136.47,3166.22,0
3103923823,1,2,2,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , , ,1250,2, , , , , , , , , , , , ,2,4,0,0,0,1104,0,0,0,271.47,0,271.47
3103923824,1,1,2,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,825,0,300,0,202.86,0,73.77,126.88,0
3103923913,1,1,1,4,1, ,2, , , , , , , , ,5,0, , , , , , , , , , , ,30,6600,1, , , , , ,900, , , , , , ,2,4,1500,1120,0,0,366.84,273.91,0,0,639.78,0
3103923913,1,3,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2,4,0,672,0,250,0,164.34,0,61.14,102.71,0
3103923914,1,1,1,4,1, ,2, , , , , , , , ,5,2,2,0,0, , ,0, , ,2,2,0,80,800,2, , , , , , , , , , , , ,2,4,450,1090,0,1000,110.05,266.57,0,244.56,132.06,0
